,author,title,description,url,urlToImage,publishedAt,content,source.name,category
158,Reese Oxner,Steelers-Ravens Thanksgiving Game Postponed To Sunday After Coronavirus Outbreak - NPR,"At least seven Ravens players have tested positive for the coronavirus this week, leading the NFL to postpone Thursday's game to Sunday.",https://www.npr.org/2020/11/25/939066954/nfl-postpones-steelers-ravens-thanksgiving-game-due-to-coronavirus-outbreak,https://media.npr.org/assets/img/2020/11/25/gettyimages-1174185677_wide-064a90672309a1af66fd281dc0490cfcb91af86a.jpg?s=1400,2020-11-26T00:52:50Z,"Mark Andrews, right, of the Baltimore Ravens hurdles Devin Bush, left, of the Pittsburgh Steelers during the first quarter at Heinz Field on Oct. 6, 2019 in Pittsburgh. This season, the Thanksgiving ",NPR,general
160,Paul Best,Israel preparing for potential US military strike on Iran: report - Fox News,"Israel Defense Forces have been preparing for the possibility that the U.S. military will strike Iran during the last two months of President Trump's term, according to a report.",https://www.foxnews.com/world/israel-preparing-for-potential-us-military-strike-on-iran-report,https://static.foxnews.com/foxnews.com/content/uploads/2020/11/Trump-Iran.png,2020-11-26T00:18:32Z,"Israel Defense Forces have been preparing for the possibility that the U.S. military will strike Iran during the last two months of President Trump's term, according to a report. 
This comes a week ",Fox News,general
161,Associated Press,AstraZeneca Manufacturing Error Clouds Vaccine Study Results - Snopes.com,A statement describing the error came days after the company described the shots as “highly effective.”,https://www.snopes.com/ap/2020/11/25/astrazeneca-error-study-results/,https://www.snopes.com/tachyon/2020/11/AP20329731682939-scaled-e1606349387397.jpg,2020-11-26T00:17:23Z,"This article is republished here with permission from The Associated Press. This content is shared here because the topic may interest Snopes readers; it does not, however, represent the work of Snop",Snopes.com,general
162,"Elise Viebeck, Josh Dawsey",GOP effort to invalidate more than 2.5 million votes in Pennsylvania dealt another setback - The Washington Post,"Legal experts said the case had little chance of success, much like the other last-ditch GOP election lawsuits pending in battleground states.",https://www.washingtonpost.com/politics/trump-pennsylvania-legal-setback/2020/11/25/ba01c3aa-2f41-11eb-860d-f7999599cbc2_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/I5ASSRRPOMI6XFWCVLB7CYRBLU.jpg&w=1440,2020-11-26T00:12:00Z,"In the Pennsylvania case, Republican plaintiffs are retroactively challenging the states mail-voting system, calling into question virtually every contest that took place there on Nov. 3 and asking f",The Washington Post,general
164,Jacob Krol,"Walmart Restocks PlayStation 5, Xbox Series S, Series X - CNN","Make no mistake, the next-generation consoles from PlayStation and Xbox have arrived ... it's just been very difficult to find them. But tonight, at 9PM EST/6PM PST, you'll have another shot courtesy of Walmart.",https://www.cnn.com/2020/11/25/cnn-underscored/walmart-restock-playstation-5-xbox-series-x-s/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201125190214-ps5-xbox-walmart-restock-lead-super-169.jpg,2020-11-26T00:03:00Z,"Make no mistake, the next-generation consoles from PlayStation and Xbox have arrived its just been very difficult to find them. But tonight, at 9PM EST/6PM PST, youll have another shot courtesy of Wa",CNN,general
165,Alex Heigl,"Chrissy Teigen is 'in a grief depression hole,' but tells fans not to worry - Page Six","“They’ll call when I’m better and ready for pickup and u can swing by and grab me, ok? thank u and love you!”",https://pagesix.com/2020/11/25/chrissy-teigen-is-in-a-grief-depression-hole-but-tells-fans-not-to-worry/,https://pagesix.com/wp-content/uploads/sites/3/2020/09/90620-chrissy-teigen.jpg?quality=90&strip=all&w=1200,2020-11-26T00:02:00Z,"Chrissy Teigen is updating fans on her journey back from her pregnancy loss earlier this fall.
“Im not tweeting much because Im honestly in a bit of a grief depression hole,” Teigen, 34, tweeted Wed",Page Six,general
166,Will Stone,"As Hospitals Strain Under Influx Of COVID-19 Patients, Deaths Are Climbing : Shots - Health News - NPR",Hospitals are getting so crowded with COVID-19 patients that they're having to resort to workarounds to treat them all. Experts warn this may hamper doctors' ability to save lives.,https://www.npr.org/sections/health-shots/2020/11/25/939103515/near-crisis-some-hospitals-face-tough-decisions-in-caring-for-floods-of-patients,https://media.npr.org/assets/img/2020/11/25/gettyimages-1229688028_wide-f056a15f2b9d3f840937de6c62cea7c981e6926d.jpg?s=1400,2020-11-25T23:43:10Z,"Medical staff prepare for an intubation procedure on a COVID-19 patient in a Houston intensive care unit. In some parts of the U.S., as hospitals get crowded, hospital leaders are worried they may ne",NPR,general
168,Mitchel Broussard,Black Friday 2020: AirPods Pro Reach Lowest Price Ever of $169 - MacRumors,"Black Friday has kicked off this week, and one of the first major sales for the AirPods Pro is available right now on Walmart. You can find this deal...",https://www.macrumors.com/2020/11/25/black-friday-2020-airpods-pro-walmart/,https://images.macrumors.com/t/KY714Wg-j8RTicws0i6eDa4BOsw=/1920x/https://images.macrumors.com/article-new/2020/11/AirPods-Pro-black-friday-20-sale-feature-2.jpg,2020-11-25T23:22:00Z,"Black Friday has kicked off this week, and one of the first major sales for the AirPods Pro is available right now on Walmart. You can find this deal below, along with a few other solid discounts on ",MacRumors,general
169,Megan Guza,"As covid cases rise, overwhelmed case investigators and contact tracers forced to adapt - TribLIVE","The rapid influx of new covid-19 cases in Allegheny County has resulted in changes to the health department’s case investigation procedure, as overwhelmed case investigators and contact tracers work to keep up with the pace of the virus. “They haven’t been ab…",https://triblive.com/news/health-now/as-covid-cases-rise-overwhelmed-case-investigators-and-contact-tracers-forced-to-adapt/,https://triblive.com/wp-content/uploads/2020/11/3271284_web1_ptr-CovidPresser014-111320.jpg,2020-11-25T22:41:24Z,"TribLIVE's Daily and Weekly email newsletters deliver the news you want and information you need, right to your inbox.
The rapid influx of new covid-19 cases in Allegheny County has resulted in chan",TribLIVE,general
170,Soumya Karlamangla,1 in 145 L.A. County residents can infect others with COVID-19 - Los Angeles Times,"One out of every 145 people in L.A. County is infectious COVID-19, officials said — a drastic jump from two months ago, when the rate was about 1 in 880.",https://www.latimes.com/california/story/2020-11-25/la-county-coronavirus-infection-prevalence,https://ca-times.brightspotcdn.com/dims4/default/9f56be4/2147483647/strip/true/crop/4372x2295+0+310/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fc1%2F0e%2Ff5347bf04ed180ddcbd880e794aa%2Fvirus-outbreak-california-12892.jpg,2020-11-25T22:29:00Z,"It could be your neighbors, or the man who brushed past you at the grocery store. Maybe its the last-minute addition to Thanksgiving dinner, or the friend who pulled their mask off next to you at the",Los Angeles Times,general
171,KCRG Staff,State reports record 47 additional Iowans died of COVID-19 - KCRG,State reports record 47 additional Iowans died of COVID-19,https://www.kcrg.com/2020/11/25/state-reports-record-47-additional-iowans-died-of-covid-19/,https://gray-kcrg-prod.cdn.arcpublishing.com/resizer/lk59Uzt2M6dp7NALZxcMQDhLub8=/980x0/smart/cloudfront-us-east-1.images.arcpublishing.com/gray/TAVILMTYEVCTPE2T5INIRWB5TE.jpg,2020-11-25T22:09:00Z,"DES MOINES, Iowa (KCRG) -The Iowa Department of Public Health reported 47 more Iowans died of COVID-19. Thats a new record for single-day deaths reported in the state since the pandemic began.
The s",KCRG,general
172,Tony Rice,Thanksgiving aboard the International Space Station - WRAL.com,Astronauts aboard the Internatinoal Space Station will have Thanksgiving Day off to visit with family via video conference as well as enjoy a meal with their crew-mates that includes so traditional American and some Japanese dishes.,https://www.wral.com/thanksgiving-aboard-the-international-space-station/19401777/,https://wwwcache.wral.com/asset/weather/2020/11/25/19401805/ISSCrew-DMID1-5ozeh2kg2-640x480.jpg,2020-11-25T20:16:33Z,"By Tony Rice, NASA Ambassader
NASA's four astronauts aboard the International Space Station will celebrate Thanksgiving with their Russian Space Agency crewmates Sergey Kud-Sverchkov and Sergey Ryzh",WRAL.com,general
173,Axios,Trump administration denies permit for controversial Pebble Mine in Alaska - Axios,"The Army Corps of Engineers concluded the proposed project was ""contrary to the public interest.""",https://www.axios.com/trump-administration-denies-permit-for-controversial-pebble-mine-in-alaska-1cc7609e-63dc-4794-b0eb-91829a60b0e5.html,https://images.axios.com/_LHFMlmltoH7xQcxdSP8chPBANo=/1366x768/smart/2020/11/25/1606328875143.jpg,2020-11-25T19:41:00Z,"The U.S. Army Corps of Engineers denied a permit for the controversial Pebble Mine in Alaska on Wednesday, saying the ""proposed project is contrary to the public interest,"" per the New York Times. 
",Axios,general
174,Allen Ngo,Gamestop will start selling Vizio TVs with FreeSync and variable refresh rate even though the Playstation 5 doesn't support them - Notebookcheck.net,The Vizio-Gamestop partnership might be more beneficial to the Microsoft XBox series than for the Sony PS5 at least in the short term. The TV maker is pushing hard to make it the brand of choice for console gamers.,https://www.notebookcheck.net/Gamestop-will-start-selling-Vizio-TVs-with-FreeSync-and-variable-refresh-rate-even-though-the-Playstation-5-doesn-t-support-them.506090.0.html,https://www.notebookcheck.net/fileadmin/Notebooks/News/_nc3/PX_right.png,2020-11-25T18:26:28Z,"Irvine, CA  November XX, 2020  Today, VIZIO, Inc. announces that its award-winning TVs and sound bars are available for purchase at GameStop.com. The #1 American-based TV brand1 and Americas #1 Sound",Notebookcheck.net,general
175,"Hanna Ziady, CNN Business",Britain's final Brexit choice could prolong the worst recession in 300 years - CNN,"The UK economy is suffering its worst recession in more than 300 years and failing to secure a new trade deal with the European Union will make its recovery even longer and more arduous, according to the country's independent fiscal watchdog.",https://www.cnn.com/2020/11/25/economy/brexit-rishi-sunak-uk-economy-coronavirus/index.html,https://cdn.cnn.com/cnnnext/dam/assets/201125104405-boris-johnson-1106-super-tease.jpg,2020-11-25T15:57:00Z,London (CNN Business)The UK economy is suffering its worst recession in more than 300 years and failing to secure a new trade deal with the European Union will make its recovery even longer and more ,CNN,general
176,William Harwood,SpaceX launches 60 more Starlink internet satellites in 100th Falcon 9 launch - CBS News,"The Falcon 9 rocket's first stage set a new record, making its seventh flight from Cape Canaveral Air Force Station in Florida.",https://www.cbsnews.com/news/spacex-launches-starlink-internet-satellites-100th-falcon-9-launch/,https://cbsnews3.cbsistatic.com/hub/i/r/2020/11/25/ffeb1d34-1bb4-4d77-83e8-002cd9026b03/thumbnail/1200x630/a164369faf907ded1d9dec41f99909f7/112420-launch.jpg,2020-11-25T12:19:00Z,A time exposure captures the fiery trajectory of a SpaceX Falcon 9 rocket climbing away from the Cape Canaveral Air Force Station carrying 60 Starlink internet relay satellites. It was the company's ,CBS News,general
177,,China’s Chang’e-5 Probe Is Off to Bring Back a Moon Sample — and NASA Hopes to See the Data - Universe Today,China’s Chang’e-5 probe is on its way to the Moon for a mission that could bring back the first samples of lunar rocks and dirt in more than 40 years. The 8.2-metric-ton spacecraft was sent into space from south China’s Wenchang Space Launch Center at 4:30 a.…,https://www.universetoday.com/148919/chinas-change-5-probe-is-off-to-bring-back-a-moon-sample-and-nasa-hopes-to-see-the-data/,https://www.universetoday.com/wp-content/uploads/2020/11/201123-change.jpg,2020-11-25T01:58:00Z,"China’s Chang’e-5 probe is on its way to the Moon for a mission that could bring back the first samples of lunar rocks and dirt in more than 40 years.
The 8.2-metric-ton spacecraft was sent into spa",Universe Today,general
178,David Nield,Scientists Figured Out How Much Exercise You Need to 'Offset' a Day of Sitting - ScienceAlert,"We know that spending hour after hour sitting down isn't good for us, but just how much exercise is needed to counteract the negative health impact of a day at a desk? A new study suggests about 30-40 minutes per day of building up a sweat should do",https://www.sciencealert.com/getting-a-sweat-on-for-30-40-minutes-could-offset-a-day-of-sitting-down,https://www.sciencealert.com/images/2020-11/processed/woman-runner_1024.jpg,2020-11-26T05:26:23Z,"We know that spending hour after hour sitting down isn't good for us, but just how much exercise is needed to counteract the negative health impact of a day at a desk? A new study suggests about 30-4",ScienceAlert,health
179,Jessica Moran,Two more NH businesses fined for COVID-19 violations - WMUR Manchester,More COVID-19 violations were announced on Wednesday by the Attorney General’s Office.,https://www.wmur.com/article/two-more-nh-businesses-fined-for-covid-19-violations/34791221,"https://kubrick.htvapps.com/vidthumb/8a057aaf-0862-4fa1-abfa-fce63c34e1c6/8a057aaf-0862-4fa1-abfa-fce63c34e1c6_image.jpg?crop=1.00xw:1.00xh;0,0&resize=1200:*",2020-11-26T04:25:00Z,"MANCHESTER, N.H. —More COVID-19 violations were announced on Wednesday by the Attorney Generals Office. 
&gt;&gt; Download the free WMUR app
They issued a $1,000 fine to White Mountain Tavern in Li",WMUR Manchester,health
180,Tom Hanson,South Dakota’s vaccination plan - KELOLAND.com,"As we all try to stay safe during this pandemic, there is hope in the form of several vaccines that are being tested and showing promise.",https://www.keloland.com/news/healthbeat/coronavirus/south-dakotas-vaccination-plan/,https://www.keloland.com/wp-content/uploads/sites/103/2020/11/e435fc34c69d4558af4f124d106cbf06-1.jpg?w=1280,2020-11-26T04:00:00Z,"As we all try to stay safe during this pandemic, there is hope in the form of several vaccines that are being tested and showing promise. While vaccination for most of us is months away, the state of",KELOLAND.com,health
